,ADQ1,ADQ101,ADQ102,ADQ103,ADQ2,ADQ3,ADQ4,ADQ5,ADQ7,ADQ8A1,ADQ8A2,ADQ8A3,ADQ8A4,ADQ8A5,ADQ8A6,ADQ8A7,ADQ8A8,ADQ9,Q1A1,Q1A2,Q21A1,Q21A2,Q21A7,Q22A3,Q2A11,Q2A12,Q2A2,Q5A5,Q8A1,Q8A3,Q8A4,Q8B1,Q8B3,Q8B4,Q9A1,Q9B1,Q32A01,Q32A02,Q32A03,Q32A04,Q32A05,Q32A06,Q32A07,Q32A08,Q32A09,Q32A10,Q32A11,Q32A12,Q32A13,Q32A14,Q32A15,Q32A16,Q32A17,Q32A18,Q32A19,Q32A20,Q32A21,Q32A22,년도
3366,58,9,1,1,1,4,3,1,3,1.0,3.0,,,,,,,11,1,2,3,4,3,3,1,,2,4,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3367,57,9,1,1,1,1,4,1,1,1.0,,,,,,,,11,1,2,3,4,3,3,1,,2,4,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3368,70,9,1,1,1,9,3,1,1,,,,,,,,,6,2,2,2,2,3,1,2,,2,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3369,72,9,1,1,1,6,3,1,2,1.0,,,,,,,,10,2,2,3,3,4,3,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3370,65,9,1,2,1,9,2,2,3,1.0,,,,,,,,4,2,2,3,3,2,3,1,,2,2,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,2020
3371,62,9,1,2,1,8,3,1,3,1.0,3.0,,,,,,,11,2,2,3,3,4,3,1,,2,3,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3372,61,9,1,2,1,8,3,1,1,1.0,3.0,,,,,,,11,2,2,3,4,4,4,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3373,57,9,1,2,1,2,4,1,2,1.0,3.0,4.0,,,,,,11,1,2,3,3,4,4,1,,2,4,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3374,59,9,1,2,1,7,3,1,2,1.0,3.0,,,,,,,11,2,2,2,3,3,3,1,,2,4,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3375,67,9,1,2,1,9,3,1,2,1.0,,,,,,,,6,2,2,3,4,3,4,1,,2,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,2020
3376,77,9,1,2,1,14,2,2,2,1.0,,,,,,,,4,2,2,3,4,2,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3377,57,9,1,1,1,2,4,1,2,1.0,3.0,,,,,,,11,1,1,3,3,3,4,1,,2,3,3.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3378,61,9,1,1,1,4,4,1,2,1.0,3.0,4.0,,,,,,11,1,2,3,3,3,4,1,,2,3,2.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,13.0,,,,,,,,,,,,,,,,,,,,,,2020
3379,61,9,1,1,1,8,3,1,2,1.0,3.0,,,,,,,11,1,2,3,4,2,4,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3380,85,9,1,1,1,14,2,2,2,1.0,,,,,,,,5,2,2,3,2,2,2,1,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3381,81,9,1,1,1,14,2,1,2,1.0,,,,,,,,6,2,2,2,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3382,59,9,1,1,1,1,4,1,2,1.0,3.0,,,,,,,11,1,2,3,4,3,3,1,,2,3,2.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,13.0,16.0,,,,,,,,,,,,,,,,,,,,,2020
3383,64,9,1,1,1,14,4,1,2,1.0,3.0,,,,,,,11,1,2,3,3,4,3,1,,2,3,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3384,78,9,1,1,1,14,3,1,2,1.0,,,,,,,,5,2,2,3,3,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3385,85,9,1,1,1,14,4,1,2,1.0,,,,,,,,5,2,2,2,3,2,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3386,57,9,1,1,1,8,3,1,2,1.0,3.0,,,,,,,11,2,2,3,4,2,3,1,,2,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3387,75,9,1,1,1,9,3,1,2,1.0,,,,,,,,5,2,2,3,3,2,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3388,75,9,1,1,1,14,4,1,2,1.0,3.0,,,,,,,9,1,2,2,2,1,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3389,57,9,1,1,1,7,3,1,2,1.0,3.0,,,,,,,8,1,2,2,2,3,3,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3390,59,9,1,1,1,4,3,1,2,1.0,3.0,,,,,,,11,1,2,3,4,3,3,1,,2,3,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,12.0,13.0,14.0,16.0,,,,,,,,,,,,,,,,,,2020
3391,61,9,1,1,1,3,4,1,2,1.0,3.0,,,,,,,9,1,2,3,3,3,4,1,,2,2,2.0,2.0,1.0,4.0,3.0,1.0,2.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3392,56,9,1,1,1,1,4,1,2,1.0,3.0,4.0,,,,,,11,1,2,3,3,3,3,1,,2,2,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3393,66,9,1,1,1,7,3,1,2,1.0,3.0,,,,,,,10,1,2,3,3,3,3,1,,2,4,1.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,2020
3394,57,9,1,1,1,3,4,1,2,1.0,3.0,,,,,,,10,1,1,3,3,3,2,1,,2,4,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,13.0,15.0,,,,,,,,,,,,,,,,,,,,,2020
3395,56,9,1,1,1,4,3,1,2,1.0,3.0,,,,,,,9,1,1,3,3,4,3,1,,2,3,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,15.0,,,,,,,,,,,,,,,,,,,,,,2020
3396,57,9,1,2,1,1,3,1,2,1.0,3.0,,,,,,,9,1,2,2,2,4,3,1,,2,4,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,11.0,15.0,,,,,,,,,,,,,,,,,,,,,2020
3397,61,9,1,2,1,7,3,1,2,1.0,3.0,,,,,,,10,1,2,3,4,3,3,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,2020
3398,58,9,1,2,1,7,3,1,2,1.0,3.0,,,,,,,9,1,2,3,3,3,3,1,,2,4,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,2020
3399,56,9,1,2,1,7,3,1,2,1.0,3.0,,,,,,,9,1,2,2,2,3,3,1,,2,3,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,2020
3400,62,9,1,2,1,14,4,1,2,1.0,3.0,,,,,,,9,1,1,3,2,3,3,1,,2,4,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3401,58,9,1,1,1,4,3,1,1,1.0,3.0,,,,,,,9,1,2,2,2,2,1,1,,2,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3402,81,9,1,1,1,14,3,1,1,1.0,3.0,,,,,,,5,2,2,2,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3403,69,9,1,1,1,4,3,1,1,1.0,,,,,,,,5,2,2,3,3,4,3,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3404,74,9,1,1,1,9,3,1,1,1.0,,,,,,,,6,2,2,3,2,3,2,1,,2,2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3405,80,9,1,1,1,14,3,1,3,1.0,3.0,,,,,,,5,2,2,3,3,3,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3406,66,9,1,1,1,7,3,1,3,1.0,,,,,,,,7,1,2,3,3,3,2,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3407,65,9,1,1,1,7,3,1,3,1.0,3.0,,,,,,,7,1,2,3,4,4,1,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3408,63,9,1,1,1,9,3,1,3,1.0,3.0,,,,,,,9,2,1,4,3,3,2,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3409,76,9,1,1,1,14,3,1,3,1.0,3.0,,,,,,,9,2,2,3,4,3,1,1,,2,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3410,58,9,1,1,1,9,3,1,3,1.0,,,,,,,,9,2,2,4,3,3,3,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3411,80,9,1,1,1,14,3,1,3,1.0,3.0,,,,,,,9,2,2,3,2,2,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3412,71,9,1,1,1,9,3,1,3,1.0,,,,,,,,6,1,1,3,3,3,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3413,64,9,1,1,1,4,3,1,2,1.0,3.0,,,,,,,10,2,2,3,4,3,3,1,,2,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3414,59,9,1,1,1,9,3,1,2,1.0,,,,,,,,9,2,2,4,3,3,3,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3415,72,9,1,1,1,9,3,1,2,1.0,,,,,,,,6,2,2,2,1,1,3,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3416,58,9,1,1,1,4,3,1,2,1.0,3.0,,,,,,,7,2,2,4,3,3,3,1,,2,3,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3417,65,9,1,1,1,7,3,1,2,1.0,,,,,,,,5,2,2,4,3,3,1,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3418,67,9,1,1,1,7,3,1,2,1.0,3.0,,,,,,,7,1,2,4,3,3,4,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3419,73,9,1,1,1,9,3,1,2,1.0,,,,,,,,5,1,2,2,2,3,2,1,,2,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3420,69,9,1,1,1,9,3,1,2,1.0,,,,,,,,5,2,2,3,3,2,2,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3421,60,9,1,1,1,7,3,1,2,1.0,,,,,,,,5,1,2,3,4,4,3,1,,2,3,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3422,71,9,1,1,1,14,3,1,1,1.0,,,,,,,,9,1,1,3,3,2,3,1,,2,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,2020
3423,63,9,1,1,1,5,3,1,1,1.0,,,,,,,,9,1,2,2,3,4,3,1,,2,4,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,8.0,,,,,,,,,,,,,,,,,,,2020
3424,67,9,1,1,1,14,3,1,3,1.0,,,,,,,,8,1,2,2,3,4,3,1,,2,4,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,5.0,6.0,8.0,,,,,,,,,,,,,,,,,,,2020
3425,73,9,1,1,1,14,3,1,3,1.0,,,,,,,,7,1,1,2,3,3,3,2,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,2020
3426,56,9,1,1,1,3,4,1,2,1.0,,,,,,,,10,1,1,3,4,3,3,1,,1,3,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3427,75,9,1,1,1,9,3,1,2,1.0,,,,,,,,8,2,2,2,2,3,2,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3428,77,9,1,1,1,5,3,1,2,1.0,,,,,,,,9,2,2,2,3,3,3,1,,2,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3429,61,9,1,1,1,5,3,1,2,1.0,,,,,,,,9,1,1,2,3,3,3,1,,2,3,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,2020
3430,61,9,1,1,1,5,3,1,2,1.0,,,,,,,,9,1,2,2,3,3,3,1,,2,4,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,8.0,,,,,,,,,,,,,,,,,,,2020
3431,58,9,1,1,1,3,4,1,1,1.0,,,,,,,,11,1,1,3,4,3,3,1,,1,4,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3432,61,9,1,1,1,8,3,1,3,1.0,,,,,,,,7,1,2,2,3,2,3,1,,2,4,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,2020
3433,56,9,1,1,1,5,3,1,1,1.0,,,,,,,,10,1,1,2,2,3,3,1,,1,4,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3434,74,9,1,1,1,5,3,1,3,1.0,,,,,,,,7,1,2,3,3,3,3,1,,2,1,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3435,69,9,1,1,1,4,4,1,1,3.0,,,,,,,,9,2,1,2,3,3,2,1,,2,2,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,7.0,12.0,,,,,,,,,,,,,,,,,,,,2020
3436,63,9,1,1,1,9,3,1,3,1.0,,,,,,,,8,2,2,2,2,2,2,1,,2,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,7.0,9.0,11.0,,,,,,,,,,,,,,,,,,,2020
3437,62,9,1,1,1,4,4,1,1,1.0,,,,,,,,9,1,2,3,2,3,3,1,,1,2,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,7.0,8.0,9.0,,,,,,,,,,,,,,,,,,,2020
3438,55,9,1,1,1,8,3,1,3,1.0,3.0,,,,,,,10,1,2,3,3,1,2,1,,1,3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,7.0,8.0,9.0,13.0,14.0,18.0,,,,,,,,,,,,,,,2020
3439,65,9,1,1,1,8,3,1,3,1.0,,,,,,,,8,2,2,3,3,2,3,1,,2,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,12.0,,,,,,,,,,,,,,,,,,,2020
3440,61,9,1,1,1,2,4,1,3,1.0,,,,,,,,9,2,1,2,2,4,3,1,,2,2,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,7.0,9.0,,,,,,,,,,,,,,,,,,2020
3441,68,9,1,1,1,14,4,1,2,1.0,3.0,,,,,,,11,1,1,3,3,2,3,1,,2,3,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,2020
3442,74,9,1,1,1,4,4,1,2,1.0,3.0,,,,,,,10,1,1,2,2,3,3,1,,2,4,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3443,59,9,1,1,1,4,3,1,2,1.0,3.0,,,,,,,11,1,1,3,3,2,2,1,,2,3,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3444,58,9,1,1,1,1,4,1,2,1.0,2.0,3.0,,,,,,11,1,1,3,2,3,3,1,,2,4,3.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3445,55,9,1,1,1,2,4,1,1,1.0,,,,,,,,11,1,1,3,3,3,3,1,,1,4,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,19.0,20.0,,,,,,,,,,,,,,,,,,,,,2020
3446,62,9,1,1,1,5,3,1,3,1.0,,,,,,,,3,2,2,3,3,3,3,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3447,57,9,1,1,1,1,4,1,1,1.0,3.0,,,,,,,11,1,1,3,3,3,3,1,,1,3,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,14.0,17.0,19.0,,,,,,,,,,,,,,,,,,,,2020
3448,77,9,1,1,1,14,3,1,3,1.0,,,,,,,,8,2,2,3,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3449,61,9,1,1,1,5,3,1,2,1.0,3.0,,,,,,,11,1,2,3,3,3,3,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,2020
3450,73,9,1,1,1,14,3,1,2,1.0,,,,,,,,7,1,2,3,3,3,3,1,,2,3,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,6.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,2020
3451,57,9,1,1,1,7,3,1,2,1.0,3.0,,,,,,,9,1,1,2,3,3,3,1,,2,3,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3452,72,9,1,1,1,9,3,1,2,,,,,,,,,6,2,2,3,3,3,3,1,,2,3,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3453,61,9,1,1,1,14,4,1,2,1.0,3.0,,,,,,,9,1,2,3,2,3,3,1,,2,3,3.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,7.0,12.0,,,,,,,,,,,,,,,,,,,,,2020
3454,65,9,1,1,1,9,3,1,2,1.0,,,,,,,,7,1,2,3,3,2,2,1,,2,3,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,2020
3455,57,9,1,1,1,7,4,1,2,1.0,3.0,,,,,,,9,1,2,3,3,3,3,1,,2,3,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,4.0,6.0,12.0,15.0,,,,,,,,,,,,,,,,,,,2020
3456,67,9,1,1,1,14,4,1,2,1.0,3.0,,,,,,,9,2,1,3,4,3,4,1,,2,3,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,2020
3457,73,9,1,2,1,6,3,1,1,1.0,,,,,,,,6,2,2,2,1,1,1,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3458,61,9,1,2,1,9,3,1,1,1.0,,,,,,,,7,1,2,3,2,2,3,1,,2,3,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,2020
3459,85,9,1,1,1,14,3,1,1,1.0,,,,,,,,3,2,2,3,2,2,3,1,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3460,80,9,1,1,1,14,2,1,1,1.0,,,,,,,,3,1,2,3,3,2,4,1,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3461,74,9,1,1,1,4,3,1,3,1.0,,,,,,,,2,1,2,3,3,3,2,2,,2,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3462,77,9,1,1,1,14,2,1,1,1.0,,,,,,,,4,2,2,3,3,3,4,2,,2,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3463,65,9,1,1,1,14,4,1,2,1.0,,,,,,,,11,1,1,4,2,3,4,1,,1,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,2020
3464,70,9,1,1,1,14,4,1,2,1.0,,,,,,,,11,1,1,3,3,4,4,1,,1,2,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3465,68,9,1,1,1,5,3,1,2,1.0,3.0,,,,,,,11,1,1,3,4,4,3,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,2020
3466,56,9,1,1,1,4,3,1,2,1.0,3.0,,,,,,,11,1,1,3,4,4,3,1,,2,4,1.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,16.0,17.0,,,,,,,,,,,,,,,,,,,,2020
3467,68,9,1,1,1,9,3,1,2,1.0,,,,,,,,7,2,2,2,2,3,2,1,,2,4,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,2020
3468,57,9,1,1,1,8,3,1,2,1.0,,,,,,,,8,1,2,3,3,3,3,1,,2,4,1.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3469,74,9,1,1,1,14,3,1,1,1.0,3.0,6.0,,,,,,11,1,1,3,2,3,3,2,,1,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3470,77,9,1,1,1,14,3,1,3,,,,,,,,,3,2,2,3,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3471,65,9,1,1,1,9,3,1,3,1.0,,,,,,,,6,2,1,3,3,4,3,1,,2,1,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3472,67,9,1,1,1,9,3,1,3,1.0,3.0,,,,,,,11,1,1,3,3,3,3,1,,2,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3473,62,9,1,1,1,9,3,1,2,1.0,3.0,,,,,,,8,1,1,3,3,4,3,1,,1,2,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3474,64,9,1,1,1,8,3,1,2,1.0,3.0,,,,,,,11,1,1,3,3,3,3,1,,1,3,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3475,77,9,1,1,1,14,3,1,2,3.0,6.0,,,,,,,10,1,2,2,3,4,3,2,,1,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3476,67,9,1,1,1,14,3,1,2,1.0,,,,,,,,4,2,2,2,2,2,2,2,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3477,61,9,1,1,1,8,3,1,2,1.0,3.0,,,,,,,11,2,2,2,3,4,3,1,,2,4,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,2020
3478,59,9,1,1,1,5,3,1,2,1.0,,,,,,,,11,1,2,2,3,3,3,1,,1,3,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,13.0,16.0,17.0,,,,,,,,,,,,,,,,,,,,2020
3479,62,9,1,1,1,2,3,1,2,1.0,,,,,,,,7,1,2,3,3,4,4,1,,2,4,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3480,61,9,1,1,1,9,3,1,2,1.0,,,,,,,,9,2,2,2,2,3,2,2,,2,4,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3481,58,9,1,1,1,1,4,1,2,1.0,3.0,,,,,,,9,1,1,3,3,3,3,1,,1,4,2.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,13.0,14.0,18.0,20.0,,,,,,,,,,,,,,,,,,,2020
3482,74,9,1,1,1,5,4,1,2,1.0,3.0,,,,,,,10,1,2,2,2,3,3,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3483,81,9,1,1,1,14,4,1,2,1.0,,,,,,,,5,2,2,3,4,3,2,3,,2,1,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,2020
3484,67,9,1,1,1,9,3,1,2,1.0,,,,,,,,4,2,2,3,3,3,3,1,,2,3,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,2020
3485,60,9,1,1,1,9,2,1,3,1.0,3.0,,,,,,,5,1,2,2,2,3,3,1,,2,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,,,,,,,,,,,,,,,,,,,,2020
3486,61,9,1,1,1,9,2,1,3,1.0,3.0,,,,,,,6,1,2,2,2,3,2,1,,2,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,12.0,,,,,,,,,,,,,,,,,,,,,2020
3487,76,9,1,1,1,9,2,1,3,1.0,3.0,,,,,,,5,1,2,3,2,2,3,2,,2,1,,,,,,,,,22.0,12.0,,,,,,,,,,,,,,,,,,,,,2020
