,연령,광역시도,시_1_군_0,동_1_읍면_0,성별,직업,최종학력,장애판정,가구거주형태,가구월평균소득,여가문화생활_만족도,경제적_만족도,건강상태_만족도,전반적인삶_만족도,년도,온라인_교육_여부,pc_노트북_보유,피처폰_보유,스마트폰_태블릿PC_보유,뉴스_날씨,미디어콘텐츠,SNS,앱 검색 및 설치,형제자매_존재,부모_존재,배우자_존재,동거자녀_존재,y
8067,63,경상도,1,0,0,5,2,0,1,7,2,2,3,4,2018,0,1,0,1,1,0,0,1,0,0,1,0,1
8068,63,경상도,1,1,0,6,3,0,1,4,2,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,3
8071,64,경상도,1,1,0,5,3,0,2,7,3,3,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
8072,65,경상도,1,1,0,11,2,0,2,4,3,2,3,5,2018,0,0,0,1,0,0,0,1,0,0,1,0,2
8073,66,경상도,1,0,0,11,3,0,1,3,2,2,2,3,2018,1,0,0,1,0,0,1,1,0,0,1,0,1
8074,66,경상도,1,1,0,11,3,0,2,6,3,2,3,4,2018,0,0,0,1,0,0,1,0,0,0,1,0,1
8075,66,경상도,1,0,0,11,3,0,2,5,3,2,3,4,2018,0,0,0,1,0,0,0,1,0,0,1,0,1
8077,67,경상도,1,0,0,11,3,0,1,3,2,2,3,5,2018,0,0,0,1,1,0,1,1,0,0,1,0,1
8081,68,경상도,1,1,0,11,2,0,1,5,3,2,2,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
8084,68,경상도,1,1,0,11,3,0,2,4,2,3,4,4,2018,0,0,0,1,1,1,0,1,0,0,1,0,1
8086,68,경상도,1,0,0,11,3,0,3,4,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,4
8088,69,경상도,1,0,0,11,2,0,2,4,2,2,3,4,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
8091,69,경상도,1,0,0,5,2,0,1,3,3,3,3,3,2018,0,0,0,1,0,0,0,0,0,0,1,0,1
8092,69,경상도,1,1,0,11,1,0,2,3,2,2,3,3,2018,0,0,0,1,1,0,0,0,0,0,1,0,1
8096,70,경상도,1,1,0,14,1,0,2,3,2,2,2,4,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
8098,70,대전,1,1,0,11,3,0,2,6,3,3,1,3,2018,0,0,0,1,1,0,1,1,0,0,1,0,2
8099,70,경상도,1,0,0,11,3,0,2,3,3,3,3,5,2018,0,1,0,0,0,0,0,0,0,0,1,0,1
8104,72,경상도,1,1,0,11,1,0,2,2,2,3,2,4,2018,0,0,0,1,0,0,1,0,0,0,1,0,2
8105,72,경상도,1,0,0,11,2,0,1,2,2,2,2,3,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
8106,72,경상도,1,1,0,11,3,0,2,3,2,2,2,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,3
8112,74,경상도,1,0,0,14,2,0,1,3,3,2,3,4,2018,0,1,0,1,1,1,0,0,0,0,0,0,2
8115,76,경상도,1,0,0,11,2,0,2,5,3,2,3,4,2018,0,0,0,1,1,1,0,0,0,1,0,0,1
8120,57,제주도,1,1,1,4,4,0,3,10,4,4,4,7,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
8121,59,제주도,1,1,1,7,3,0,1,9,3,3,2,4,2018,0,0,0,1,1,1,1,1,0,0,0,0,1
8122,57,제주도,1,0,1,4,3,0,3,8,3,3,3,6,2018,0,0,0,1,1,0,0,1,0,0,1,0,1
8123,62,제주도,1,1,1,4,2,0,1,5,2,3,2,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
8125,64,제주도,1,1,1,7,3,0,3,6,3,2,3,4,2018,0,0,0,1,1,0,1,1,0,0,1,0,1
8127,68,제주도,1,1,1,14,3,0,2,6,3,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
8129,65,제주도,1,1,1,14,4,0,2,5,3,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,0,0,1
8131,85,제주도,1,1,1,9,4,0,1,2,3,3,3,5,2018,0,1,0,1,0,1,0,1,0,0,0,0,1
8133,77,제주도,1,0,1,14,1,0,1,2,3,3,1,5,2018,0,1,0,1,0,0,0,1,0,0,0,0,1
8134,79,제주도,1,1,1,14,3,0,1,5,2,2,2,3,2018,0,1,0,1,1,0,1,1,0,0,1,0,1
8135,74,제주도,1,1,1,14,3,0,1,10,1,1,1,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
8137,75,제주도,1,1,1,14,3,0,3,4,3,2,2,3,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
8139,58,제주도,1,1,0,4,2,0,2,3,4,3,2,4,2018,1,1,0,1,1,1,1,1,0,0,0,0,1
8140,59,제주도,1,1,0,11,4,0,1,8,3,3,3,6,2018,0,0,0,1,1,1,1,1,0,0,1,0,2
8141,55,제주도,1,1,0,11,3,0,1,7,3,3,3,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
8142,58,제주도,1,1,0,11,3,0,3,5,2,2,3,4,2018,0,1,0,1,0,0,0,0,0,0,1,1,1
8143,56,제주도,1,0,0,11,3,0,1,7,3,3,3,6,2018,0,1,0,1,1,0,1,1,0,0,1,0,1
8144,56,제주도,1,0,0,4,3,0,2,7,3,3,3,4,2018,0,0,0,1,1,0,0,1,0,0,1,1,1
8145,59,제주도,1,1,0,4,1,0,2,6,3,2,3,4,2018,0,1,0,1,1,0,1,0,0,0,0,1,3
8146,58,제주도,1,1,0,4,2,0,3,7,3,2,3,4,2018,0,1,0,1,1,0,0,1,0,0,1,1,1
8147,60,제주도,1,1,0,4,3,0,2,5,2,2,2,4,2018,0,1,0,1,1,0,1,1,0,0,1,0,1
8148,63,제주도,1,1,0,11,2,0,1,9,3,3,3,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,2
8149,60,제주도,1,1,0,11,3,0,3,7,3,3,3,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
8150,62,제주도,1,1,0,11,2,0,3,5,3,1,1,4,2018,0,1,0,0,0,0,0,0,0,0,1,0,2
8151,63,제주도,1,0,0,11,3,0,2,4,3,3,3,5,2018,0,1,0,1,0,0,0,0,0,0,1,0,1
8155,69,제주도,1,1,0,11,2,0,1,5,3,3,2,4,2018,0,1,0,1,1,0,1,0,0,0,1,0,1
8161,72,제주도,1,1,0,11,4,0,2,2,2,2,2,2,2018,0,0,0,1,0,0,0,1,0,0,0,0,1
8162,72,제주도,1,1,0,11,3,0,3,4,3,1,2,2,2018,0,0,0,1,1,0,1,0,0,0,0,0,1
8169,57,경기도,1,1,0,5,3,0,2,10,3,4,4,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,3
8170,55,강원도,1,1,0,4,3,0,1,4,3,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,0,0,2
8171,55,경상도,0,0,0,5,2,0,1,4,3,2,4,2,2019,0,1,0,1,1,0,0,1,0,0,0,0,2
8172,55,충청도,1,1,0,11,4,0,2,7,3,3,3,3,2019,0,1,0,1,0,0,0,1,0,0,1,1,4
8173,55,부산,1,1,0,5,3,0,3,8,2,2,2,2,2019,0,1,0,1,1,0,1,0,0,0,1,0,4
8174,55,서울,1,1,1,3,4,0,3,8,2,3,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,2
8175,55,서울,1,1,0,11,3,0,2,8,3,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8176,55,서울,1,1,1,7,3,0,2,7,2,2,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,4
8177,55,인천,1,1,1,4,3,0,2,8,4,2,2,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
8178,55,경상도,1,1,0,11,4,0,2,8,4,4,4,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,5
8179,55,광주,1,1,1,9,3,0,2,7,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,4
8180,55,서울,1,1,1,3,4,0,2,7,3,4,4,3,2019,1,1,0,1,1,1,0,1,0,0,1,1,5
8181,55,강원도,1,1,0,4,3,0,2,5,3,3,2,3,2019,0,1,0,1,1,0,0,0,0,0,0,1,1
8182,55,경기도,1,1,0,11,3,1,2,6,3,2,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,1,3
8183,55,강원도,1,1,1,5,4,0,1,6,3,3,3,3,2019,1,1,0,1,1,0,0,1,0,0,0,1,1
8184,55,충청도,0,0,0,11,3,0,2,5,4,3,4,4,2019,0,1,0,1,1,1,1,1,0,0,1,0,4
8185,55,강원도,1,1,0,4,3,0,1,9,3,3,3,3,2019,0,1,0,1,1,0,1,0,0,0,1,0,3
8186,55,충청도,1,0,0,4,3,0,1,9,2,2,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,3
8187,55,충청도,1,1,0,5,3,0,2,9,3,2,2,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,5
8188,55,서울,1,1,0,5,3,0,1,10,3,2,2,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,4
8189,55,전라도,0,0,1,8,4,0,2,9,2,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,4
8190,55,광주,1,1,1,7,4,0,1,9,3,2,3,4,2019,0,1,0,1,1,0,0,1,0,0,1,1,4
8191,55,강원도,1,1,0,11,4,0,2,9,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
8192,55,인천,1,1,0,11,3,0,3,10,3,3,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
8193,55,경기도,1,0,0,5,3,0,2,11,2,2,3,2,2019,1,1,0,1,1,1,0,1,0,0,1,1,3
8194,55,서울,1,1,0,9,3,0,2,11,3,3,2,3,2019,1,1,0,1,1,0,1,1,0,0,1,1,4
8195,55,서울,1,1,1,5,3,0,2,11,2,2,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,3
8196,55,서울,1,1,1,3,4,0,2,9,3,2,3,3,2019,1,1,0,1,1,1,0,1,0,0,1,1,2
8197,55,인천,1,1,0,5,3,0,2,9,4,4,4,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,2
8198,55,광주,1,1,1,7,3,1,1,9,3,3,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,2
8199,55,전라도,0,0,0,11,3,0,2,2,2,3,3,3,2019,0,1,1,0,0,0,0,0,0,0,1,1,2
8200,56,강원도,1,1,1,14,4,0,2,7,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,2
8201,56,경상도,1,0,0,4,2,0,2,7,1,3,3,2,2019,0,1,0,1,0,0,1,1,0,0,1,0,2
8202,56,인천,1,1,0,5,3,0,2,8,2,2,3,1,2019,0,1,0,1,1,0,1,0,0,0,1,1,2
8203,56,충청도,1,1,0,4,3,0,2,8,3,3,3,3,2019,0,1,0,1,1,0,0,0,0,0,1,1,3
8204,56,부산,1,1,0,11,3,0,2,7,3,3,3,4,2019,0,1,0,1,1,1,1,1,0,0,1,1,4
8205,56,경상도,0,0,1,4,3,0,3,7,3,3,4,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
8206,56,경상도,1,1,0,11,3,0,1,7,2,3,3,3,2019,1,1,0,1,0,0,1,1,0,0,1,1,2
8207,56,전라도,1,1,0,4,3,0,2,8,2,2,3,4,2019,1,1,0,1,1,1,1,1,0,0,1,0,5
8208,56,경기도,1,1,0,5,4,0,3,8,3,2,4,3,2019,1,1,0,1,1,0,0,1,0,0,1,1,4
8209,56,대구,1,1,1,5,3,0,2,5,3,3,4,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
8210,56,충청도,1,1,0,11,3,0,2,6,3,3,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,1
8211,56,서울,1,1,1,5,3,0,1,10,3,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,2
8212,56,경기도,1,1,0,11,3,0,2,11,3,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,3
8213,56,경기도,1,0,0,5,3,0,1,9,2,3,3,3,2019,0,1,0,1,1,0,0,1,0,1,1,1,2
8214,56,전라도,0,0,0,11,3,0,1,9,3,2,4,4,2019,1,1,0,1,1,0,0,0,0,0,1,1,4
8215,56,경기도,1,1,0,5,3,0,2,11,3,2,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8216,56,경기도,1,1,1,7,3,0,2,10,2,3,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,2
8217,56,전라도,0,0,0,5,3,0,1,9,3,3,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,2
8218,56,서울,1,1,0,5,3,0,2,10,3,4,4,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8219,56,서울,1,1,1,3,4,0,1,10,3,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,4
8220,56,대전,1,1,0,4,3,0,1,9,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,4
8221,56,인천,1,1,0,5,3,0,2,9,3,2,3,3,2019,0,1,0,1,1,0,0,0,0,0,1,1,5
8222,56,서울,1,1,0,4,3,0,3,10,3,2,4,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
8223,56,서울,1,1,0,11,4,0,3,11,3,3,3,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
8224,56,경기도,1,1,1,5,3,0,2,11,2,2,2,2,2019,0,1,0,1,1,1,0,0,0,0,1,1,4
8225,56,경기도,1,1,1,5,3,0,3,9,2,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,3
8226,56,서울,1,1,1,3,4,0,2,9,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
8227,56,부산,1,1,1,8,4,0,2,11,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,5
8228,56,서울,1,1,0,4,3,0,3,11,2,3,4,3,2019,1,1,0,1,1,1,0,1,0,0,1,1,4
8229,56,경기도,1,1,1,3,4,0,3,9,2,2,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,5
8230,57,경상도,1,1,0,4,2,0,2,7,1,3,3,2,2019,0,1,0,1,0,0,0,1,0,0,1,0,1
8231,57,전라도,0,0,0,4,3,0,1,7,3,3,2,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
8232,57,인천,1,1,1,9,3,0,2,8,2,2,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,1,2
8233,57,울산,1,1,1,7,2,0,2,8,2,2,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,5
8234,57,경상도,1,1,0,5,2,0,1,8,2,2,3,2,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
8235,57,전라도,0,0,1,6,2,0,1,5,2,2,3,3,2019,0,1,0,1,0,1,0,0,0,0,1,0,1
8236,57,전라도,0,0,1,6,2,0,1,5,3,3,3,2,2019,0,1,0,1,0,1,1,1,0,0,1,0,2
8237,57,전라도,0,0,0,6,2,0,1,5,2,3,3,4,2019,0,1,0,1,0,0,0,1,0,0,1,0,1
8238,57,전라도,1,0,1,6,2,0,1,5,3,2,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,3
8239,57,경기도,0,0,1,3,3,0,3,6,2,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
8240,57,광주,1,1,0,11,3,0,1,10,3,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
8241,57,부산,1,1,1,4,3,0,2,9,2,3,3,3,2019,0,1,0,1,0,1,0,0,0,0,1,1,2
8242,57,경상도,1,0,1,4,2,0,2,9,3,2,4,3,2019,0,1,0,1,0,0,0,1,0,0,1,0,4
8243,57,전라도,1,1,1,4,3,0,1,9,2,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,3
8244,57,제주도,1,1,0,11,4,0,2,10,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
8245,57,서울,1,1,0,11,3,0,2,9,3,2,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,5
8246,57,경기도,1,1,1,7,3,0,2,10,2,1,2,2,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8247,57,인천,1,1,0,4,3,0,2,11,3,2,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
8248,57,부산,1,1,1,5,4,0,2,9,3,3,3,4,2019,0,1,0,1,1,1,1,1,0,0,1,1,4
8249,57,부산,1,1,1,7,3,0,2,9,3,3,3,2,2019,0,1,0,1,1,1,1,0,0,0,1,1,2
8250,57,인천,1,1,1,8,3,0,2,10,3,2,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
8251,57,경기도,1,1,1,7,3,0,2,10,3,2,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
8252,57,서울,1,1,0,11,3,0,1,11,4,3,3,1,2019,0,1,0,1,1,1,0,1,0,0,1,1,4
8253,57,서울,1,1,0,11,3,0,2,10,3,3,2,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,3
8254,57,경기도,1,1,0,5,3,0,2,9,2,3,2,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,3
8255,57,서울,1,1,0,4,3,0,2,9,3,3,4,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,3
8256,57,인천,1,1,1,5,4,0,1,11,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,4
8257,57,경기도,1,1,1,3,4,0,2,9,3,2,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
8258,57,대전,1,1,0,11,4,0,1,9,3,2,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,3
8259,58,강원도,1,1,0,11,3,0,2,3,3,2,4,3,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
8260,58,경기도,1,1,0,4,2,0,1,8,2,1,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
8261,58,경기도,1,1,0,4,3,0,3,7,3,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,4
8262,58,서울,1,1,1,4,2,0,1,7,2,2,2,1,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
8263,58,대전,1,1,0,7,3,0,2,7,2,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8264,58,부산,1,1,1,7,4,0,1,7,2,2,4,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
8265,58,경기도,1,1,0,11,3,0,2,8,3,4,4,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,2
8266,58,충청도,0,0,0,4,3,0,1,6,3,3,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,2
8267,58,경기도,1,1,1,5,2,0,4,5,2,2,2,2,2019,0,1,0,1,0,0,0,1,0,0,0,0,2
8268,58,서울,1,1,0,5,3,0,3,6,4,3,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
8269,58,전라도,0,0,0,6,2,0,1,5,3,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
8270,58,강원도,0,0,1,6,4,0,2,6,3,2,4,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,2
8271,58,부산,1,1,0,11,3,1,2,9,2,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,1,1,2
8272,58,서울,1,1,1,4,4,0,3,9,3,3,3,2,2019,0,1,0,1,1,0,1,0,0,0,1,0,1
8273,58,서울,1,1,0,5,3,0,3,9,3,2,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,1,3
8274,58,경기도,1,0,0,5,2,0,3,11,2,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,1
8275,58,대구,1,1,1,5,3,0,3,10,3,4,3,3,2019,1,1,0,1,1,1,0,1,0,0,1,1,2
8276,58,전라도,0,0,1,7,3,0,2,10,3,3,2,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,4
8277,58,서울,1,1,0,5,3,0,3,11,3,3,3,3,2019,0,1,0,1,1,0,1,0,0,0,1,1,3
8278,58,전라도,1,1,1,8,3,0,2,9,3,2,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,2
8279,58,경기도,1,1,1,8,3,0,2,9,3,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,3
8280,58,경기도,1,1,0,4,3,0,2,10,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,4
8281,58,경기도,1,1,1,8,3,0,2,10,3,4,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8282,58,인천,1,1,1,5,3,0,1,11,2,2,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
8283,58,서울,1,1,1,5,3,0,2,11,3,2,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,3
8284,58,광주,1,1,0,11,3,0,2,10,3,3,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8285,58,인천,1,1,0,11,3,0,2,9,3,3,2,2,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
8286,58,인천,1,1,1,5,3,0,2,9,4,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
8287,58,경기도,1,1,1,5,3,0,2,9,2,3,2,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
8288,59,서울,1,1,0,11,3,0,2,2,2,2,2,2,2019,1,1,0,1,1,1,1,1,0,0,0,0,4
8289,59,전라도,0,0,1,6,3,0,1,4,2,2,3,2,2019,0,1,0,1,0,1,0,0,0,1,1,0,4
8290,59,전라도,0,0,0,6,3,0,1,4,2,2,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
8291,59,전라도,1,0,1,9,3,0,1,4,2,2,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,1,2
8292,59,부산,1,1,0,4,2,0,1,4,2,2,3,3,2019,0,1,0,1,0,1,0,0,0,0,1,0,2
8293,59,서울,1,1,1,7,3,0,3,7,2,1,3,2,2019,0,1,0,1,1,0,1,0,0,0,1,0,2
8294,59,전라도,1,0,1,8,3,0,1,8,3,4,4,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,3
8295,59,대구,1,1,0,11,3,0,3,7,4,3,2,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
8296,59,서울,1,1,1,4,3,1,2,8,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8297,59,충청도,0,0,1,4,3,0,2,7,3,2,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,1,3
8298,59,경기도,1,0,0,4,3,0,3,8,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
8299,59,경기도,1,1,1,1,4,0,3,8,2,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
8300,59,대구,1,1,1,5,3,0,2,7,3,3,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,3
8301,59,부산,1,1,1,7,3,0,2,7,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,1
8302,59,전라도,0,0,0,11,3,0,1,5,3,3,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,2
8303,59,부산,1,1,1,9,2,0,1,5,2,2,3,3,2019,0,1,0,1,0,1,0,0,0,0,1,0,2
8304,59,전라도,0,0,1,5,3,0,2,5,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,5
8305,59,경기도,1,1,0,4,3,0,3,6,3,3,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,1,5
8306,59,충청도,1,1,1,4,3,0,2,6,2,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
8307,59,부산,1,1,0,4,3,0,2,9,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,4
8308,59,경기도,1,1,1,4,3,0,1,9,3,2,3,4,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
8309,59,울산,1,1,0,11,3,0,2,10,2,3,2,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
8310,59,울산,1,1,1,7,3,0,2,10,3,3,3,2,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
8311,59,경기도,1,1,1,2,4,0,2,9,2,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,2
8312,59,경상도,1,1,1,3,4,0,2,9,2,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,3
8313,59,충청도,1,1,1,9,2,0,1,6,2,2,2,2,2019,0,0,1,0,0,0,0,0,0,0,1,0,2
8314,60,충청도,0,0,0,4,3,0,1,7,2,2,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
8315,60,서울,1,1,0,4,3,1,4,7,3,2,3,2,2019,1,1,0,1,1,0,0,1,0,0,1,1,2
8316,60,광주,1,1,0,4,3,0,2,8,3,3,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,1
8317,60,충청도,1,1,0,11,3,0,2,7,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,3
8318,60,경기도,1,1,1,4,3,0,1,8,3,2,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
8319,60,경상도,0,0,1,4,2,0,1,6,2,2,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
8320,60,경기도,1,1,0,11,3,0,2,5,3,2,2,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,2
8321,60,서울,1,1,0,11,3,0,2,6,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
8322,60,대구,1,1,1,7,3,0,1,10,3,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
8323,60,서울,1,1,0,11,3,0,2,9,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,3
8324,60,서울,1,1,1,4,3,0,3,10,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,4
8325,60,대구,1,1,1,4,4,0,1,11,3,3,2,4,2019,1,1,0,1,1,1,1,1,0,0,1,1,3
8326,60,서울,1,1,1,5,4,0,2,9,2,3,2,2,2019,0,1,0,1,1,1,0,0,0,0,1,1,3
8327,60,대전,1,1,1,9,2,0,2,5,3,3,3,4,2019,0,0,1,0,0,0,0,0,0,0,1,0,2
8328,60,부산,1,1,0,11,2,0,1,5,3,3,4,3,2019,0,0,1,0,0,0,0,0,0,0,1,0,2
8329,60,충청도,1,1,1,4,2,0,1,4,2,2,3,3,2019,0,0,1,0,0,0,0,0,0,0,1,0,3
8330,61,전라도,1,1,1,14,2,0,1,2,2,1,2,3,2019,0,1,0,1,1,1,0,0,0,0,0,0,4
8331,61,광주,1,1,1,5,2,0,1,4,2,2,3,3,2019,0,1,0,1,0,0,0,1,0,0,1,0,2
8332,61,대전,1,1,1,7,3,0,2,4,3,4,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
8333,61,서울,1,1,0,5,3,0,3,7,2,2,2,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,3
8334,61,경상도,1,0,1,6,1,0,1,8,2,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,2
8335,61,경기도,1,1,0,4,3,0,3,8,2,3,2,3,2019,0,1,0,1,1,0,0,1,1,0,1,0,2
8336,61,서울,1,1,0,5,3,0,3,7,2,3,3,2,2019,1,1,0,1,1,0,0,1,0,0,1,1,4
8337,61,경기도,1,1,1,4,3,0,2,8,3,2,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,1,2
8338,61,경상도,1,1,1,4,3,0,1,7,3,3,3,4,2019,0,1,0,1,1,1,1,1,0,0,0,0,1
8339,61,서울,1,1,1,9,3,0,2,6,3,2,4,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
8340,61,서울,1,1,0,11,3,0,1,6,3,2,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,2
8341,61,충청도,0,0,0,11,2,0,1,6,3,3,3,3,2019,0,1,0,1,0,0,1,1,0,0,1,1,2
