,연령,광역시도,시_1_군_0,동_1_읍면_0,성별,직업,최종학력,장애판정,가구거주형태,가구월평균소득,여가문화생활_만족도,경제적_만족도,건강상태_만족도,전반적인삶_만족도,년도,온라인_교육_여부,pc_노트북_보유,피처폰_보유,스마트폰_태블릿PC_보유,뉴스_날씨,미디어콘텐츠,SNS,앱 검색 및 설치,형제자매_존재,부모_존재,배우자_존재,동거자녀_존재,y
10158,69,10,1,0,0,11,3,0,1,4,3,3,2,3,2020,0,1,0,1,1,0,1,0,0,0,0,0,2
10159,55,11,1,1,1,1,4,0,2,11,3,3,3,3,2020,0,1,0,1,1,1,1,1,0,1,1,0,4
10160,56,11,1,1,1,5,3,0,1,8,3,3,3,4,2020,0,1,0,1,1,0,0,0,0,0,1,0,2
10161,56,11,1,1,0,3,4,0,2,11,3,2,2,2,2020,1,1,0,1,1,0,1,1,0,1,1,1,4
10162,56,11,0,0,0,3,4,0,1,9,3,3,3,3,2020,1,1,0,1,1,1,1,1,0,0,1,1,1
10163,61,11,1,1,0,4,3,0,1,4,3,2,3,3,2020,0,1,0,1,1,0,0,0,0,0,0,0,3
10164,63,11,1,0,0,4,3,0,2,7,3,3,3,3,2020,1,1,0,1,1,1,0,1,0,0,1,1,1
10165,56,11,1,1,0,11,3,0,1,6,3,3,2,2,2020,0,1,0,1,0,1,0,0,0,0,1,0,5
10166,55,11,1,0,0,11,3,0,2,8,2,2,3,2,2020,1,1,0,1,1,1,0,1,0,0,1,1,2
10167,64,12,1,0,1,8,3,0,2,10,2,2,3,3,2020,0,0,0,1,1,0,0,0,0,0,1,0,2
10168,57,12,1,1,1,3,4,0,2,7,3,3,3,3,2020,0,1,0,1,1,0,0,1,0,0,1,1,5
10169,56,12,1,1,1,1,3,0,3,7,3,3,3,3,2020,0,1,0,1,1,1,1,1,0,1,1,1,2
10170,64,12,1,1,1,1,4,0,3,7,3,3,3,3,2020,0,1,0,1,1,0,0,1,0,1,1,1,3
10171,63,12,0,0,0,11,3,0,1,8,3,3,3,3,2020,0,0,0,1,0,0,0,0,0,0,0,0,3
10172,67,12,0,0,0,7,3,0,2,8,3,3,3,3,2020,1,1,0,1,1,1,1,1,0,0,1,0,3
10173,56,12,0,0,0,5,4,0,2,10,4,3,4,2,2020,0,1,0,1,1,0,1,1,0,0,1,1,3
10174,63,12,1,1,0,5,3,0,2,8,3,3,4,3,2020,0,0,0,1,1,1,0,1,0,0,1,1,2
10175,55,12,1,0,0,9,3,0,1,6,3,3,3,3,2020,0,1,0,1,1,0,0,1,0,0,0,1,2
10176,62,13,1,1,1,8,3,0,1,10,3,2,3,2,2020,0,1,0,1,0,0,0,1,0,0,1,1,3
10177,63,13,1,1,1,9,3,0,2,11,3,4,2,1,2020,0,0,0,1,0,0,0,0,0,0,1,1,2
10178,67,13,1,1,0,11,3,0,2,8,3,2,4,1,2020,0,1,1,0,1,1,0,0,0,0,1,0,3
10179,67,13,0,0,0,9,2,0,2,4,3,3,2,2,2020,0,1,0,1,1,1,0,1,0,0,1,0,3
10180,55,14,1,0,1,9,3,0,2,8,3,3,2,3,2020,0,0,0,1,0,0,0,1,0,0,1,1,3
10181,56,14,0,0,1,3,4,0,1,9,2,3,2,2,2020,0,1,0,1,1,0,1,1,0,0,1,1,4
10182,59,14,1,0,1,9,2,0,1,8,2,2,2,3,2020,0,0,0,1,1,0,1,0,0,0,1,0,3
10183,70,14,0,0,1,14,1,0,2,3,3,2,3,3,2020,0,1,0,1,1,1,0,1,0,0,1,0,4
10184,69,14,0,0,1,8,3,0,1,8,3,3,2,3,2020,0,1,0,1,1,0,1,1,0,0,1,0,3
10185,59,14,0,0,1,7,3,0,1,9,3,2,3,3,2020,0,1,0,1,1,0,1,1,0,1,1,0,3
10186,58,14,1,1,1,3,4,0,1,9,3,4,3,4,2020,0,1,0,1,1,0,1,1,0,0,1,1,2
10187,69,14,1,1,1,9,1,0,1,5,3,3,2,2,2020,0,0,0,1,1,0,0,1,0,0,1,0,3
10188,55,14,1,1,1,4,2,0,1,8,2,2,2,3,2020,0,1,0,1,1,0,1,1,0,0,1,1,3
10189,62,14,0,0,1,4,2,0,1,6,3,3,3,2,2020,0,0,0,1,1,0,0,1,0,0,1,0,2
10190,60,14,0,0,1,4,3,0,1,6,3,3,4,4,2020,0,1,0,1,1,0,0,1,0,0,1,0,3
10191,63,14,0,0,1,4,3,0,1,6,2,2,2,2,2020,0,1,0,1,1,0,0,1,0,0,1,0,3
10192,63,14,1,1,1,7,4,0,1,7,2,3,2,2,2020,0,0,0,1,1,0,0,0,0,0,1,0,3
10193,63,14,1,1,1,4,3,0,1,9,3,2,3,2,2020,0,1,0,1,1,0,0,1,0,0,1,1,3
10194,64,14,0,0,0,5,3,0,1,8,2,3,3,3,2020,0,1,0,1,1,1,1,1,0,0,1,0,4
10195,62,14,0,0,0,5,2,0,1,7,3,3,2,3,2020,0,1,0,1,1,1,1,1,0,0,1,0,2
10196,69,14,1,0,0,11,1,0,1,2,3,2,2,2,2020,0,1,0,1,1,0,1,0,0,0,0,0,3
10197,58,14,0,0,0,4,3,0,2,8,3,2,2,4,2020,0,0,0,1,1,1,0,1,0,0,1,0,4
10198,56,14,1,1,0,4,3,0,2,10,3,3,3,4,2020,1,1,0,1,1,1,1,1,0,0,1,1,3
10199,57,14,1,1,0,4,3,0,2,8,3,2,2,2,2020,1,1,0,1,1,1,1,1,0,0,0,1,3
10200,62,14,1,1,0,11,2,0,1,7,3,3,2,3,2020,0,0,0,1,1,0,0,1,0,0,1,0,3
10201,56,14,1,1,0,4,1,0,1,10,3,3,3,3,2020,0,0,0,1,1,0,0,0,0,0,1,1,3
10202,61,14,1,1,0,4,3,0,2,10,3,2,2,2,2020,0,1,0,1,1,0,0,1,0,0,1,1,2
10203,66,14,1,1,0,11,2,0,2,7,3,2,3,2,2020,0,0,0,1,1,1,0,0,0,0,1,0,3
10204,60,14,1,1,0,5,3,0,1,7,3,2,3,3,2020,0,0,0,1,1,0,0,1,0,0,1,1,3
10205,65,14,1,1,0,11,2,0,1,6,3,4,3,2,2020,0,0,0,1,1,0,0,0,0,0,1,0,3
10206,56,15,0,0,1,5,3,0,1,9,2,2,3,3,2020,0,1,0,1,1,0,1,1,0,0,1,1,2
10207,56,15,0,0,1,5,4,0,1,7,2,2,3,1,2020,0,1,0,1,1,0,1,1,0,0,1,1,3
10208,56,15,0,0,1,3,4,0,1,10,2,2,3,2,2020,1,1,0,1,1,1,1,1,0,0,1,1,4
10209,67,15,1,0,1,9,3,0,1,8,3,2,3,2,2020,0,1,0,1,1,0,1,1,0,0,1,0,2
10210,64,15,0,0,1,7,1,0,1,6,3,3,3,3,2020,1,1,0,1,1,1,1,1,0,0,1,0,1
10211,64,15,1,0,1,5,3,0,2,8,2,2,3,2,2020,0,1,0,1,0,0,0,0,0,0,1,0,1
10212,57,15,1,0,1,3,4,0,2,10,4,4,3,3,2020,0,1,0,1,1,0,0,1,0,0,1,1,1
10213,64,15,1,0,1,7,3,0,2,9,4,4,4,4,2020,0,1,0,1,1,0,1,0,0,0,1,1,2
10214,55,15,1,1,1,4,4,0,3,11,2,3,3,3,2020,0,0,0,1,0,0,0,1,0,0,1,1,3
10215,55,15,1,1,1,3,4,0,2,10,3,3,3,3,2020,0,1,0,1,1,0,0,1,0,0,1,1,2
10216,64,15,1,1,1,4,4,0,2,9,2,3,3,3,2020,0,0,0,1,1,0,0,0,0,0,1,1,3
10217,61,15,0,0,0,5,3,0,3,10,2,2,3,1,2020,0,1,0,1,1,0,0,0,0,0,1,0,2
10218,63,15,1,0,0,11,2,0,1,8,2,3,3,2,2020,0,1,0,0,0,0,0,0,0,0,1,1,2
10219,64,15,0,0,0,11,3,0,1,9,2,2,2,3,2020,0,1,0,1,0,0,0,1,0,0,1,1,1
10220,69,15,0,0,0,11,3,0,1,7,3,3,3,3,2020,0,1,0,1,1,0,0,0,0,0,1,0,3
10221,59,15,1,0,0,5,3,0,2,6,2,3,3,3,2020,0,0,0,1,1,0,1,1,0,0,1,1,3
10222,58,15,1,0,0,4,4,0,2,11,2,3,3,3,2020,0,0,0,1,1,0,1,0,0,0,1,1,3
10223,62,15,1,1,0,11,3,0,1,9,2,3,3,3,2020,0,0,0,1,0,0,0,0,0,0,1,1,3
10224,61,15,1,1,0,11,3,0,3,9,2,3,3,3,2020,0,0,0,1,0,0,0,0,0,0,1,1,3
10225,55,16,1,0,1,8,3,1,2,7,3,3,3,3,2020,1,1,0,1,1,1,1,1,0,0,1,0,3
10226,69,16,1,0,1,6,3,1,1,5,2,3,3,3,2020,0,0,0,1,1,0,0,1,0,0,1,0,3
10227,63,16,1,1,1,7,3,0,1,9,3,3,3,3,2020,0,1,0,1,1,0,0,1,0,0,1,1,1
10228,56,16,1,1,1,9,3,0,2,7,2,2,2,1,2020,0,1,0,1,1,0,1,1,0,0,1,1,5
10229,56,16,1,1,1,1,4,0,3,10,2,1,2,2,2020,1,1,0,1,1,1,1,1,0,0,1,1,5
10230,55,16,1,0,1,1,3,0,2,9,3,2,3,2,2020,0,1,0,1,1,1,0,0,0,0,1,1,5
10231,55,16,1,1,1,1,3,0,2,9,3,2,4,3,2020,1,1,0,1,1,1,1,1,0,0,1,1,4
10232,63,16,1,0,0,11,3,0,1,7,3,3,4,3,2020,0,1,0,1,1,0,0,0,0,0,1,0,2
10233,56,16,1,1,0,5,3,0,2,6,2,3,3,2,2020,0,1,0,1,1,0,0,0,0,0,1,0,2
10234,64,16,1,1,0,11,3,0,2,8,3,3,3,2,2020,0,0,0,1,1,1,0,0,0,0,1,0,2
10235,57,17,1,1,1,6,3,0,2,7,2,3,2,2,2020,0,0,0,1,1,1,0,1,0,0,1,0,4
10236,63,9,1,1,1,8,3,0,3,9,2,3,4,3,2020,0,1,0,1,1,0,0,1,0,0,1,0,2
10237,56,9,1,1,1,5,3,0,3,8,2,3,3,3,2020,0,1,0,1,1,0,0,1,0,0,1,0,2
10238,62,9,1,1,0,5,3,0,3,7,2,3,2,3,2020,0,0,0,1,1,1,0,1,0,0,1,1,2
10239,61,9,1,1,0,4,3,0,3,8,2,3,3,3,2020,0,1,0,1,0,0,0,0,0,0,1,1,2
10240,55,9,1,1,1,3,4,0,2,7,3,3,3,2,2020,0,1,0,1,0,1,1,1,0,0,0,0,4
10241,56,13,1,1,0,4,3,0,1,10,3,4,4,2,2020,0,1,0,1,1,0,0,1,0,0,1,1,2
10242,57,5,1,1,1,3,4,0,2,10,3,2,4,3,2020,0,1,0,1,1,1,0,1,0,0,1,1,5
10243,57,1,1,1,1,5,2,0,1,4,2,2,2,3,2018,0,0,1,0,0,0,0,0,0,0,1,1,3
10244,58,1,1,1,1,4,3,0,2,9,2,3,3,6,2018,0,1,0,1,1,1,0,1,0,0,1,1,4
10245,58,1,1,1,1,5,4,0,2,10,3,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,2
10246,58,1,1,1,1,1,4,0,2,11,3,4,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,1,2
10247,58,1,1,1,1,5,3,0,2,9,3,2,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,1,1
10248,59,1,1,1,1,4,4,0,1,9,3,3,3,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,4
10249,58,1,1,1,1,4,3,0,2,9,3,3,3,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,4
10250,58,1,1,1,1,7,3,0,1,9,3,3,2,5,2018,0,1,0,1,1,0,1,0,0,0,1,0,5
10251,58,1,1,1,1,5,3,0,2,8,2,3,3,5,2018,1,1,0,1,1,1,1,0,0,0,1,1,5
10252,56,1,1,1,1,3,4,0,1,7,4,3,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
10253,63,1,1,1,1,5,3,0,2,9,3,3,3,5,2018,0,0,0,1,1,0,1,1,0,0,1,0,4
10254,63,1,1,1,1,4,3,0,2,10,2,2,2,4,2018,0,1,0,1,1,0,0,1,0,0,1,1,2
10255,60,1,1,1,1,7,3,0,3,9,3,3,3,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,5
10256,61,1,1,1,1,4,3,0,2,7,2,2,2,4,2018,0,1,0,0,0,0,0,0,0,0,1,0,3
10257,60,1,1,1,1,3,3,0,1,9,4,4,4,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,5
10258,60,1,1,1,1,5,3,0,2,10,3,3,2,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
10259,64,1,1,1,1,9,3,0,3,5,4,4,4,7,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
10260,65,1,1,1,1,5,3,0,3,6,3,3,3,6,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
10261,68,1,1,1,1,4,3,0,2,5,2,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
10262,68,1,1,1,1,7,3,0,2,8,2,3,2,4,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
10263,67,1,1,1,1,14,4,0,2,8,3,4,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
10264,66,1,1,1,1,8,3,0,3,6,3,3,3,3,2018,1,1,0,1,1,1,1,1,0,0,1,0,4
10265,66,1,1,1,1,5,3,0,2,7,3,3,3,4,2018,0,1,0,1,1,1,1,0,0,0,1,1,4
10266,75,1,1,1,1,14,4,0,2,8,3,3,3,6,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
10267,71,1,1,1,1,14,3,0,3,4,3,3,2,3,2018,0,0,0,1,1,1,0,0,0,0,1,0,4
10268,72,1,1,1,1,14,3,0,3,8,3,3,3,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,4
10269,70,1,1,1,1,4,2,0,1,7,2,2,2,4,2018,0,0,0,1,0,0,0,0,0,0,1,0,3
10270,74,1,1,1,1,14,3,0,1,9,3,3,3,6,2018,0,0,1,0,0,0,0,0,0,0,1,0,3
10271,70,1,1,1,1,7,3,0,1,9,3,3,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,3
10272,58,1,1,1,0,11,3,0,2,10,2,2,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,1
10273,59,1,1,1,0,5,3,0,2,5,3,3,3,5,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
10274,56,1,1,1,0,11,3,0,4,11,3,4,3,6,2018,0,1,0,1,1,0,1,1,0,0,0,1,4
10275,58,1,1,1,0,11,3,0,2,9,3,3,2,4,2018,0,1,0,1,1,1,0,0,0,0,1,1,2
10276,57,1,1,1,0,11,4,0,2,10,3,3,2,5,2018,0,1,0,1,1,1,0,0,0,0,1,1,2
10277,55,1,1,1,0,11,3,0,2,9,3,3,2,5,2018,0,1,0,1,1,1,0,0,0,0,1,1,1
10278,59,1,1,1,0,4,3,0,2,10,2,2,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
10279,57,1,1,1,0,4,3,0,3,10,3,3,3,5,2018,1,1,0,1,1,1,1,1,0,0,0,0,3
10280,58,1,1,1,0,4,3,0,2,9,3,3,3,4,2018,0,0,0,1,1,1,1,0,0,0,1,0,3
10281,58,1,1,1,0,4,4,0,1,10,3,3,3,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,3
10282,55,1,1,1,0,11,3,0,2,10,2,1,2,4,2018,0,1,0,1,1,0,1,0,0,0,1,1,5
10283,55,1,1,1,0,5,3,0,3,7,3,3,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
10284,61,1,1,1,0,5,2,0,2,8,3,3,3,6,2018,0,0,0,1,0,0,1,0,0,0,1,0,2
10285,64,1,1,1,0,11,3,0,1,6,2,3,3,5,2018,0,0,0,1,1,0,1,1,0,0,1,0,2
10286,61,1,1,1,0,5,3,0,3,8,4,3,3,4,2018,0,1,0,1,1,0,1,0,0,0,1,1,4
10287,60,1,1,1,0,5,3,0,2,9,3,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
10288,61,1,1,1,0,11,3,0,3,7,3,3,3,4,2018,0,1,0,1,1,1,1,0,0,0,1,0,4
10289,60,1,1,1,0,11,3,0,1,10,3,2,3,3,2018,0,0,0,1,1,1,0,0,0,0,1,1,4
10290,62,1,1,1,0,4,3,0,1,7,2,2,2,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
10291,62,1,1,1,0,5,3,0,2,5,3,3,3,4,2018,0,0,0,1,0,0,0,1,0,0,1,1,3
10292,61,1,1,1,0,11,3,0,3,11,3,3,3,6,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
10293,62,1,1,1,0,5,2,0,2,6,2,3,2,4,2018,0,1,0,1,1,1,1,0,0,0,1,0,3
10294,69,1,1,1,0,5,3,0,1,9,2,3,3,6,2018,0,1,0,1,1,1,0,0,0,0,1,1,2
10295,66,1,1,1,0,11,3,0,2,5,3,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,1,1
10296,65,1,1,1,0,4,3,0,2,9,3,3,3,5,2018,0,0,0,1,1,0,1,0,0,0,1,1,2
10297,66,1,1,1,0,5,3,0,2,7,2,2,2,4,2018,0,0,1,0,0,0,0,0,0,0,1,1,2
10298,68,1,1,1,0,11,3,0,2,7,3,3,2,5,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
10299,65,1,1,1,0,11,3,0,2,9,2,2,3,6,2018,0,0,0,1,1,0,0,1,0,0,1,1,2
10300,65,1,1,1,0,11,3,0,3,5,3,3,3,6,2018,0,1,0,1,1,1,1,0,0,0,1,0,3
10301,66,1,1,1,0,11,3,0,3,9,3,3,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,4
10302,69,1,1,1,0,11,3,0,2,8,3,3,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,4
10303,66,1,1,1,0,5,4,0,2,7,3,2,2,5,2018,0,1,0,1,1,0,1,1,0,0,1,1,4
10304,66,1,1,1,0,11,2,0,3,3,3,3,2,4,2018,0,0,0,1,0,0,0,0,0,0,1,0,2
10305,72,1,1,1,0,11,3,0,2,4,2,2,3,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
10306,72,1,1,1,0,5,1,0,2,4,3,3,2,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,3
10307,70,1,1,1,0,11,2,0,1,5,3,3,3,5,2018,0,0,1,0,0,0,0,0,0,0,1,0,3
10308,70,1,1,1,0,11,3,0,1,3,2,2,2,3,2018,0,1,0,1,1,1,0,1,0,0,0,0,3
10309,72,1,1,1,0,4,3,0,2,6,2,2,2,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,3
10310,71,1,1,1,0,4,2,0,1,5,2,2,2,5,2018,0,0,0,1,1,1,0,1,0,0,1,0,2
10311,71,1,1,1,0,14,2,0,2,4,2,2,2,4,2018,0,0,0,1,0,0,0,1,0,0,1,0,3
10312,61,2,1,1,1,5,3,0,1,5,3,4,3,5,2018,1,0,0,1,1,1,1,1,0,0,1,0,4
10313,62,2,1,1,1,9,3,0,2,5,2,3,2,4,2018,0,0,0,1,1,0,1,1,0,0,1,0,4
10314,68,2,1,1,1,4,3,0,1,4,3,3,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,4
10316,76,2,1,1,1,9,2,0,1,5,3,2,3,5,2018,0,0,0,1,0,0,0,1,0,0,1,0,2
10317,55,2,1,1,0,5,2,0,2,7,3,3,2,6,2018,0,1,0,1,1,1,1,0,0,0,1,1,4
10318,56,2,1,1,0,4,3,0,1,6,3,4,4,6,2018,1,0,0,1,1,1,1,1,0,0,0,1,2
10319,56,2,1,1,0,11,1,0,1,9,3,3,2,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,2
10320,58,2,1,1,0,5,2,0,2,7,2,2,2,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,4
10321,62,2,1,1,0,11,3,0,1,7,3,4,3,5,2018,1,0,0,1,1,1,1,0,0,0,1,0,2
10323,62,2,1,1,0,11,3,0,2,5,3,3,3,4,2018,0,0,0,1,0,0,1,0,0,0,1,0,2
10324,62,2,1,1,0,5,3,0,1,5,2,3,3,4,2018,0,0,0,1,0,0,0,0,0,0,1,0,2
10325,66,2,1,1,0,11,3,0,1,5,3,4,3,5,2018,0,0,0,1,1,0,1,0,0,0,1,0,2
10326,66,2,1,1,0,11,2,0,2,5,3,2,3,5,2018,0,0,0,1,0,0,0,0,0,0,1,0,2
10327,67,2,1,1,0,11,1,0,2,4,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,2
10329,64,3,0,0,1,4,3,0,2,10,3,3,4,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
10330,60,3,1,1,1,14,3,0,2,6,2,2,1,2,2018,0,1,0,1,0,0,0,0,0,0,1,1,5
10331,71,3,1,1,1,7,2,0,2,4,2,2,3,4,2018,0,0,0,1,1,0,0,1,0,0,1,0,2
10332,77,3,1,1,1,14,1,0,1,5,3,3,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,2
10333,59,3,0,0,0,14,2,0,2,3,3,3,4,5,2018,0,0,0,1,1,1,0,0,0,0,0,0,2
10334,55,3,1,1,0,5,3,0,2,8,3,3,4,4,2018,0,1,0,1,1,0,1,0,0,0,1,1,3
10335,64,3,1,1,0,11,2,0,1,4,2,2,2,2,2018,0,0,0,1,1,1,0,1,0,0,1,0,2
10336,63,3,1,1,0,9,2,0,1,10,2,3,4,5,2018,0,0,0,1,1,1,0,1,0,0,1,0,2
10337,67,3,0,0,0,14,2,0,2,2,3,2,4,3,2018,0,0,0,1,0,0,0,0,0,0,0,0,2
10338,67,3,1,1,0,11,2,0,1,5,2,2,2,4,2018,0,0,0,1,1,1,1,1,0,0,1,0,2
10339,66,3,1,1,0,11,3,0,1,5,3,3,2,5,2018,0,1,0,1,1,1,1,1,0,0,1,0,2
10340,58,4,1,1,1,3,4,0,2,10,4,4,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
10341,55,4,1,1,1,5,3,0,1,8,4,4,3,7,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
10342,58,4,1,1,1,3,4,0,1,9,3,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
10343,56,4,1,1,1,4,3,0,1,11,4,4,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
10344,57,4,1,1,1,5,4,0,2,9,3,3,4,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
10345,62,4,1,1,1,3,4,0,2,9,3,4,4,5,2018,1,1,0,1,1,1,1,1,0,0,1,0,3
10346,60,4,1,1,1,5,4,0,3,10,2,2,3,4,2018,1,1,0,1,1,1,1,0,0,0,1,1,1
10347,65,4,1,1,1,5,3,0,1,6,2,2,2,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,5
10348,72,4,1,1,1,9,2,0,2,5,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,3
10349,55,4,1,1,0,5,3,0,2,7,3,3,3,5,2018,0,1,0,1,1,1,1,0,0,0,1,1,2
10350,59,4,1,1,0,11,3,0,2,7,3,2,4,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,4
10351,59,4,1,1,0,11,3,0,2,10,3,4,2,5,2018,0,1,0,1,1,1,0,0,0,0,1,1,2
10352,57,4,1,1,0,5,3,0,2,9,3,3,3,5,2018,0,1,0,1,1,0,1,1,0,0,1,1,3
10353,56,4,1,1,0,8,3,0,2,8,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,3
10354,55,4,1,1,0,4,3,0,2,11,3,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
10355,58,4,1,1,0,4,3,0,2,11,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,2
10356,56,4,1,1,0,11,3,0,2,10,3,3,4,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,4
10357,59,4,1,1,0,5,3,0,3,9,3,4,3,7,2018,1,1,0,1,1,1,1,1,0,0,1,0,2
10358,59,4,1,1,0,4,4,0,2,7,3,4,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
10359,64,4,1,1,0,11,3,0,2,11,3,2,3,4,2018,0,1,0,1,1,0,0,1,0,0,1,0,2
10360,64,4,1,1,0,4,3,0,3,7,3,2,3,4,2018,0,1,0,1,1,1,0,0,0,0,1,0,3
10361,60,4,1,1,0,4,3,0,2,6,3,3,3,4,2018,0,1,0,0,0,0,0,0,0,0,1,0,3
10362,62,4,1,1,0,9,3,0,1,9,4,3,3,6,2018,0,1,0,1,1,1,1,1,0,0,1,0,4
10363,63,4,1,1,0,4,2,0,2,8,3,2,3,5,2018,0,1,0,1,0,0,0,0,0,0,0,1,3
10364,61,4,1,1,0,4,3,0,3,9,3,3,3,6,2018,1,0,0,1,1,1,1,1,0,0,1,0,3
10365,64,4,1,1,0,9,3,0,2,7,3,3,3,6,2018,1,0,0,1,1,1,1,1,0,0,1,1,3
10366,68,4,1,1,0,5,3,0,2,7,3,2,3,6,2018,0,0,0,1,1,0,1,1,0,0,1,1,2
10367,67,4,1,1,0,9,2,0,1,4,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,3
10368,65,4,1,1,0,9,3,0,2,6,2,2,3,5,2018,1,1,0,1,1,1,1,1,0,0,1,0,3
10369,65,4,1,1,0,8,3,0,2,5,3,3,4,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,4
10370,70,4,1,1,0,11,2,0,3,3,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,2
10371,70,4,1,1,0,11,1,0,2,3,4,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
10372,71,4,1,1,0,11,2,0,1,5,3,3,2,4,2018,0,1,0,1,1,1,1,1,0,0,1,0,2
10373,75,4,1,1,0,11,1,0,2,3,2,2,2,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,3
10374,72,4,1,1,0,11,2,0,1,5,4,4,4,7,2018,1,1,0,1,1,1,1,1,0,0,1,0,2
10375,71,4,1,1,0,11,2,0,2,3,4,3,3,7,2018,1,1,0,1,1,1,1,1,0,0,1,0,2
10376,70,4,1,1,0,11,2,0,2,5,4,3,4,7,2018,1,1,0,1,1,1,1,1,0,0,1,1,3
10377,59,5,1,1,1,8,3,0,1,9,2,2,2,3,2018,0,1,0,1,1,1,0,1,0,0,1,1,4
10378,58,5,1,1,1,7,3,0,2,10,3,3,3,6,2018,0,1,0,1,1,1,0,1,0,0,1,1,2
10379,59,5,1,1,1,7,3,0,1,10,3,2,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,3
10380,58,5,1,1,1,7,3,0,2,8,2,2,3,5,2018,0,1,1,0,0,0,0,0,0,0,1,1,2
10381,64,5,1,1,1,7,2,0,2,9,3,2,3,6,2018,0,1,0,1,1,1,1,1,0,0,1,1,3
10382,64,5,1,1,1,9,2,0,2,6,2,3,2,5,2018,0,1,0,1,1,1,1,1,0,0,1,0,2
10383,61,5,1,1,1,7,3,0,1,4,3,2,3,3,2018,0,1,0,1,1,1,0,1,0,0,0,0,3
10384,66,5,1,1,1,9,2,0,1,9,3,2,2,4,2018,0,0,0,1,1,1,0,1,0,0,1,1,2
10385,65,5,1,1,1,7,2,0,1,7,3,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,2
10386,68,5,1,1,1,14,2,0,1,4,3,2,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
10387,68,5,1,1,1,14,3,0,1,4,2,2,2,3,2018,0,0,0,1,1,0,0,0,0,0,1,0,3
10388,65,5,1,1,1,14,2,0,1,2,3,3,3,5,2018,0,0,0,1,1,0,0,0,0,0,0,0,3
10389,71,5,1,1,1,14,1,0,1,6,3,3,2,3,2018,0,0,0,1,1,1,0,0,0,0,1,0,2
